IdCliente,DNI,ApellidoPaterno,ApellidoMaterno,Nombres,Genero,Direccion,Distrito,Correo,Telefono1,Telefono2
4926861,41301202,Arcos,Arhuiri,Jaimito,M,Av. Alfredo Mendiola 3779 - 3783,Los Olivos,jaimiarcos@uni.edu.pe,915080115,925255472
4795365,41301215,Ardiles,Acusi,Vidal,M,,Los Olivos,vidalardiles@uni.edu.pe,954571071,927745792
4797923,41301228,CÛndor,Arias,Nestor,M,,Los Olivos,nestocondor@uni.edu.pe,935680599,972711583
24279986,41301241,Aredo,Arica,Alfredo,M,Av. Alfredo Mendiola 3685,Los Olivos,alfrearedo@uni.edu.pe,910588255,919106136
5227718,41301254,Arela,AricochÈ,Arcadio,M,,Los Olivos,arcadarela@uni.edu.pe,947927479,942308295
5999765,41301267,Arellan,Arieta,Lily,F,Av. Alfredo Mendiola 3609,Los Olivos,lilyarellan@uni.edu.pe,941989933,913719848
4673704,41301280,Arellano,Arirama,Yovani,F,,Los Olivos,yovanarellano@uni.edu.pe,932482361,936308606
5264631,41301293,Arellanos,Arisaca,Manuel,M,,Los Olivos,manuearellanos@uni.edu.pe,984403550,974679476
8365362,41301306,Arena,Arismendiz,Roxana,F,Av. Alfredo Mendiola 3491,Los Olivos,roxanarena@yahoo.com,995583708,956871885
5064471,41301319,Arenas,Arispe,Mauro,M,Carlos Izaguirre 878,Los Olivos,mauroarenas@uni.edu.pe,945013561,946706120
5335367,41301332,Arenaza,Arispe De Dos Santos,Andrea,F,Av. Carlos Izaguirre 870 Urb. Las Palmeras 1ra etapa,Los Olivos,andrearenaza@yahoo.com,903801529,964791703
4833962,41301345,Arenazas,Arista,Augusto,M,,Los Olivos,augusarenazas@uni.edu.pe,967829703,904446861
7274004,41301358,ArequipeÒo,Ariste,Apolinario,M,,Los Olivos,apolinarioarequipeno@uni.edu.pe,963863946,958720867
14841664,41301371,Arestegui,Aristi,Demetrio,M,Av. Alfredo Mendiola 7897,Los Olivos,demetarestegui@uni.edu.pe,921672248,932342041
4828924,41301384,Arevalo,Aristich,Javier,M,Av. Naranjal No. 1485  Urb. Parque Naranjal - 2da etapa,Los Olivos,javiearevalo@uni.edu.pe,905456688,913957551
7973664,41301397,ArgandoÒa,Aristigue,Armando,M,Av. Alfredo Mendiola 7887  Urb. Pro  1ra etapa,Los Olivos,armanargandona@uni.edu.pe,989740396,975799311
6507185,41301410,Argomedo,Arita,Luis,M,,Los Olivos,luisargomedo@uni.edu.pe,927720061,917839689
5839610,41301423,Argote,Arivilca,Diana,F,Av. Alfredo Mendiola 7859,Los Olivos,dianaargote@yahoo.com,909319786,912545604
5301822,41301436,Arguedas,Ariza,Zuleika,F,Av. Antunez de Mayolo 1337,Los Olivos,zuleiarguedas@yahoo.com,938925743,993139153
5265641,41301449,Arguelles,Arizaca,Antonio,M,Jr. Santa Cruz de Pachacutec 164-166,Los Olivos,antonarguelles@uni.edu.pe,913782513,979538636
6288392,41301462,Argume,Arizaga,Enrique,M,Av. Carlos E. Izaguirre 890,Los Olivos,enriqargume@uni.edu.pe,965879947,982764979
15018581,41301475,Argumedo,Arizanca,Ciceron,M,,Los Olivos,cicerargumedo@uni.edu.pe,934738517,907734782
7057604,41301488,Arhuata,Arizapana,Dina,F,Av. Angelica Gamarra Lt.7 Mz.D Ub. Trebol III etapa,Los Olivos,dinaarhuata@uni.edu.pe,962702665,957377164
5974833,41301501,Arhuiri,Arizmendi,Hernan,M,Av. Naranjal Lt. 16 Mz. I-2 Numero 1409,Los Olivos,hernaarhuiri@uni.edu.pe,985877841,905614171
5246269,41301514,Ari,Arrestegui,Vicente,M,Av. Naranjal 1413-1415,Los Olivos,vicenari@uni.edu.pe,935100109,952319042
10356506,41301527,Arias,ArlÈs,Miguel,M,,Los Olivos,miguearias@uni.edu.pe,938849413,938220402
6301604,41301540,Arica,Armacanqui,Omar,M,Antunez de Mayolo 1236,Los Olivos,omararica@yahoo.com,990231008,996570745
17642880,41301553,AricochÈ,Armas,Wily,M,,Los Olivos,wilyaricoche@uni.edu.pe,978813873,963151833
6497167,41301566,Arieta,Armaz,Rosas,F,Av. Huandoy Mz. J Lote 15  Urb. San Roque,Los Olivos,rosasarieta@uni.edu.pe,956311374,991059826
10026971,41301579,Arirama,Armaza,Sabino,M,,Los Olivos,sabinarirama@uni.edu.pe,984044821,988511697
6627141,41301592,Arisaca,Armejo,Walter,M,Av. Angelica Gamarra s/n Mz D Lt 4 - Urb. El TrÈbol III,Los Olivos,waltearisaca@uni.edu.pe,908853072,960523175
4701884,41301605,Arismendiz,Armendariz,Ofelia,F,,Los Olivos,ofeliarismendiz@yahoo.com,965301620,913894229
6009754,41301618,Arispe,Armero,Luis,M,,Los Olivos,luisarispe@uni.edu.pe,934222649,991925172
8340115,41301631,Arispe De Dos Santos,Armes,Pablo,M,,Los Olivos,pabloarispededossantos@uni.edu.pe,934596925,912677705
5284233,41301644,Arista,Armestar,Gonzalo,M,,Los Olivos,gonzaarista@uni.edu.pe,907864152,939032524
5007954,41301657,Ariste,Armijo,German,M,,Los Olivos,germaariste@uni.edu.pe,942592868,966247648
19354960,41301670,Aristi,Armijos,Israel,M,Carlos Izaguirre 717,Los Olivos,israearisti@claro.com.pe,944554331,900011355
6421392,41301683,Aristich,Armuto,Victor,M,,Los Olivos,victoaristich@claro.com.pe,936799725,902713337
4668432,41301696,Aristigue,Arnado,Oliver,M,,Los Olivos,olivearistigue@yahoo.com,983610673,906844651
4932888,41301709,Arita,Arnaez,Jesus,M,,Los Olivos,jesusarita@claro.com.pe,910301447,916988015
4921416,41301722,Arivilca,Arnao,Walter,M,,Los Olivos,waltearivilca@claro.com.pe,929602834,992859778
5969670,41301735,Ariza,Arnero,Wilder,M,,Los Olivos,wildeariza@claro.com.pe,914652599,972747082
18990717,41301748,Arizaca,Aro,Nancy,F,,Los Olivos,nancyarizaca@yahoo.com,916507092,996181787
21356336,41301761,Arizaga,Aroapaza,Dionisio,M,Av. La Palmeras 4065,Los Olivos,dioniarizaga@claro.com.pe,913168059,929689967
11474361,41301774,Arizanca,Aroca,Francisco,M,,Los Olivos,francarizanca@claro.com.pe,974700630,977851587
5256335,41301787,Arizapana,Riccio,Eugenio,M,,Los Olivos,eugenarizapana@claro.com.pe,935609753,921577248
6406501,41301800,Arizmendi,Arohuanca,Bernardina,F,,Los Olivos,bernaarizmendi@claro.com.pe,998451617,981765613
5991382,41301813,Arizola,Aronaca,David,M,,Los Olivos,davidarizola@claro.com.pe,963538972,998539801
4826826,41301826,ArlÈs,Arone,Mercedes,F,,Los Olivos,mercearles@claro.com.pe,934278357,938429198
4818548,41301839,Armacanqui,Arones,Rohomel,M,,San Juan De Lurigancho,rohomarmacanqui@claro.com.pe,995774578,944347962
5024269,41301852,Armas,Aroni,Teofilo,M,,San Juan De Lurigancho,teofiarmas@claro.com.pe,907125144,923148685
5310696,41301865,Armaz,Aroquipa,Noelia,F,,San Juan De Lurigancho,noeliarmaz@yahoo.com,997256617,962566803
19652048,41301878,Armaza,Arosemena,Agustin,M,,San Juan De Lurigancho,agustarmaza@claro.com.pe,915102161,914792435
15245925,41301891,Armejo,Arosquipa,Alfonso,M,,San Juan De Lurigancho,alfonarmejo@claro.com.pe,977182125,930610741
6811447,41301904,Armendariz,Aroste,Artemio,M,,San Juan De Lurigancho,artemarmendariz@claro.com.pe,921184227,997896693
4832494,41301917,Armero,ArÛstegui,Florentino,M,Av. Lima Sur 511,San Juan De Lurigancho,florearmero@yahoo.com,920361193,975127131
19052993,41301930,Armes,Arotaipe,Agripino,M,,San Juan De Lurigancho,agriparmes@claro.com.pe,982690449,998518926
5140049,41301943,Armestar,Arotaype,Victor,M,,San Juan De Lurigancho,victoarmestar@claro.com.pe,929378297,903809995
5275674,41301956,Armijo,Arotinco,Nebile,M,,San Juan De Lurigancho,nebilarmijo@claro.com.pe,935060559,976914930
5279011,41301969,Armijos,Arotoma,Augusto,M,,San Juan De Lurigancho,augusarmijos@claro.com.pe,935915964,924022155
19459980,41301982,Armuto,Arpasi,Jesus,M,,San Juan De Lurigancho,jesusarmuto@claro.com.pe,978396073,982655218
8197769,41301995,Arnado,Arpe,Luis,M,,San Juan De Lurigancho,luisarnado@claro.com.pe,985706566,962248706
6403403,41302008,Arnaez,Arpez,Cristopher,M,,San Juan De Lurigancho,cristarnaez@yahoo.com,966282737,903137850
7368475,41302021,Arnao,AÒazco,CrisÛstomo,M,Jr. San Pedro 181,LurÌn,crisoarnao@yahoo.com,923683097,910125458
8175576,41302034,Arnero,Arqque,Augusto,M,,LurÌn,augusarnero@claro.com.pe,957175888,922870771
5121308,41302047,Aro,Arque,Matias,M,,LurÌn,matiaaro@claro.com.pe,958898268,992412251
11490422,41302060,Aroapaza,Arqueros,David,M,,LurÌn,davidaroapaza@claro.com.pe,994876018,948908700
15197073,41302073,Aroca,Arquinigo,Bienvenido,M,,LurÌn,bienvaroca@yahoo.com,975955770,901836384
7783256,41302086,Arocutipa,ArquÌÒigo,Luz,F,,LurÌn,luzarocutipa@claro.com.pe,971627870,929681220
5387649,41302099,Arohuanca,Arraco,Marcerlina,F,Antigua Panamericana Sur Km 36.5 Mz E Lt 6 Ub Las Virreynas,LurÌn,marcearohuanca@yahoo.com,936561139,940385804
4914352,41302112,Aronaca,Arraiza,Feliciano,M,,LurÌn,felicaronaca@claro.com.pe,956665735,938837442
19017255,41302125,Arone,Arrasco,Anthuanett,F,,LurÌn,anthuarone@yahoo.com,937493343,936322299
4526512,41302138,Arones,Arrascue,Alfredo,M,,LurÌn,alfrearones@claro.com.pe,956020334,923275752
22684147,41302151,Aroni,Arratea,Epifanio,M,,LurÌn,epifaaroni@claro.com.pe,928646766,953524374
26415897,41302164,Aroquipa,Arratia,Octavio,M,,LurÌn,octavaroquipa@claro.com.pe,973759393,971053022
6325470,41302177,Arosemena,Arrazabal,Cesar,M,,LurÌn,cesararosemena@claro.com.pe,968005956,998316540
6425903,41302190,Arosquipa,Arrazola,Lorenzo,M,,LurÌn,lorenarosquipa@claro.com.pe,942047873,942240158
21698686,41302203,Aroste,Ripalda,Canuto,M,,LurÌn,canutaroste@claro.com.pe,945176939,997950027
5126638,41302216,ArÛstegui,Arrendondo,Modesto,M,,Magdalena Del Mar,modesarostegui@claro.com.pe,978087408,917752327
6220361,41302229,Arotaipe,Arrescurrenaga,Roger,M,,Magdalena Del Mar,rogerarotaipe@claro.com.pe,902247077,906625222
5007314,41302242,Arotaype,Arrese,William ,M,Av. Alberto del Campo 1010,Magdalena Del Mar,williarotaype@yahoo.com,909415849,945500906
4629231,41302255,Arotinco,Riqueros,Miguel,M,Jr. Jose Valencia 575 (ex Jose Galvez),Magdalena Del Mar,miguearotinco@claro.com.pe,906483082,956362756
5223645,41302268,Arotoma,Arriaga,Jorge,M,,Magdalena Del Mar,jorgearotoma@claro.com.pe,919135468,919261117
4942317,41302281,Arpasi,Arriaran,Manuel,M,,Magdalena Del Mar,manuearpasi@claro.com.pe,925921128,991705095
23652666,41302294,Arpe,Arribas,Miguel,M,,Magdalena Del Mar,miguearpe@claro.com.pe,990333379,931912471
6615679,41302307,Arpez,Arribasplata,Ricardo,M,,Magdalena Del Mar,ricararpez@yahoo.com,912381876,917244019
5922471,41302320,Arpita,Arrieta,Fernando,M,Av. Brasil 3260,Magdalena Del Mar,fernaarpita@claro.com.pe,917918637,912899056
4972930,41302333,Arqque,Arriola,Maximo,M,Jr. Leoncio Prado 890,Magdalena Del Mar,maximarqque@claro.com.pe,913203255,963140782
10308747,41302346,Arque,Arroe,Carlos,M,,Magdalena Del Mar,carloarque@claro.com.pe,980996313,937867775
7919157,41302359,Arqueros,Arrosemena Vidarte,Abelardo,M,,Magdalena Del Mar,abelaarqueros@claro.com.pe,934746432,924206332
5841632,41302372,Arquinigo,Arrospide,Alejandro,M,,Magdalena Del Mar,alejaarquinigo@yahoo.com,992813771,976004384
5071739,41302385,ArquÌÒigo,Arroyo,Ernesto,M,,Magdalena Del Mar,ernesarquinigo@claro.com.pe,939305376,939214312
4750748,41302398,Arraco,ArruÈ,Filomeno,M,,Magdalena Del Mar,filomarraco@claro.com.pe,946758174,935318458
7893745,41302411,Arraiza,Arrunategui,Sebastian,M,,Magdalena Del Mar,sebasarraiza@claro.com.pe,903630255,927838588
20053832,41302424,Arrasco,Arselles,Eduardo,M,,Magdalena Del Mar,eduararrasco@yahoo.com,935040629,918033449
4675076,41302437,Arrascue,Rivera De Espinoza,Rosa,F,,Magdalena Del Mar,rosaarrascue@yahoo.com,913889801,931020847
5127372,41302450,Arratea,Arteta,Fernando,M,,Magdalena Del Mar,fernaarratea@yahoo.com,926936159,972644063
4786134,41302463,Arratia,Artezano,Antonio,M,,Magdalena Del Mar,antonarratia@claro.com.pe,975375948,992847673
14893782,41302476,Arrazabal,Riveros,David,M,,Magdalena Del Mar,davidarrazabal@yahoo.com,928075898,988095068
19668845,41302489,Arrazola,Artieda,Sanders,M,,Magdalena Del Mar,sandearrazola@claro.com.pe,953836365,980620433
7053239,41302502,Arredondo,Artola,Daniel,M,Av. Diagonal 176,Miraflores,danielarredondo@alicorp.com.pe,954747971,961643150
4926973,41302515,Arrendondo,Artunduaga,Marcos,M,Larco 611,Miraflores,marcoarrendondo@alicorp.com.pe,994041066,999134415
6012644,41302528,Arrescurrenaga,Arua,Ernesto,M,Av. Benavides 1871,Miraflores,ernesarrescurrenaga@movistar.com.pe,915307169,984421142
6637890,41302541,Arrese,Aruhuanca,Patricia,F,Av. Pardo y Martir Olaya 211,Miraflores,patriciaarrese@alicorp.com.pe,932263981,959308187
17782153,41302554,Arrestegui,Aruquipa,Enrique,M,Av. Mariscal Castilla 695 Urb. Aurora,Miraflores,enriqarrestegui@movistar.com.pe,969074283,946752448
5133773,41302567,Arriaga,Belzusarre,Paul,M,Du Petit Thouars 4110,Miraflores,paularriaga@movistar.com.pe,984133833,992255249
6426300,41302580,Arriaran,Arvorco,Henry,M,Av. Aramburu 154,Miraflores,henryarriaran@movistar.com.pe,906092070,981341132
13957271,41302593,Arribas,Arzani,Angel,M,Calle Luis Arias Schereiber 147,Miraflores,angelarribas@movistar.com.pe,982194570,946713979
4707201,41302606,Arribasplata,Arzapalo,Fredy,M,Arias Schreiber 153,Miraflores,fredyarribasplata@movistar.com.pe,965767233,955355558
17568946,41302619,Arrieta,Barnadas,Alberto,M,Av. Arias Schereiber 2021,Miraflores,alberarrieta@movistar.com.pe,923230231,917655791
5030284,41302632,Arriola,Barnes,Alonso,M,Av. Larco 690,Miraflores,alonsarriola@movistar.com.pe,946172622,988659079
15057113,41302645,Arroe,Asada,Martin,M,Larco 631,Miraflores,martiarroe@movistar.com.pe,932821802,968172613
12251126,41302658,Arrosemena Vidarte,Asalde,Zenon,M,Av. Larco 1204,Miraflores,zenonarrosemenavidarte@movistar.com.pe,901084209,936775807
9746403,41302671,Arrospide,Asangkay,Luis,M,Benavides 1420,Miraflores,luisarrospide@movistar.com.pe,960136491,980534124
6516922,41302684,Arroyo,Asayag,Hermelinda,F,Av. Larco 1085,Miraflores,hermelindaarroyo@alicorp.com.pe,997594386,932333304
7232053,41302697,ArruÈ,Asca,Orlando,M,Larco 1119,Miraflores,orlanarrue@movistar.com.pe,948950830,982949723
22307217,41302710,Arrunategui,Ascarruz,Angel,M,Ricardo Palma 342,Miraflores,angelarrunategui@movistar.com.pe,929622711,969611138
4913847,41302723,Arselles,Ascencio,Juan,M,Av. Larco 712,Miraflores,juanarselles@movistar.com.pe,960910133,931471153
11963187,41302736,Arteaga,Ascenio,Sandro,M,Comandante Espinar 645,Miraflores,sandrarteaga@movistar.com.pe,917371332,943993427
6623180,41302749,Arteta,Ascon,Waldemar,M,Jose Pardo 791,Miraflores,waldearteta@movistar.com.pe,987831420,987429466
22716715,41302762,Artezano,Ascona,Andres,M,Jose Pardo 697,Miraflores,andreartezano@movistar.com.pe,956432153,961874054
12261746,41302775,Artica,Ascornao,Carlos,M,Jose Pardo 425,Miraflores,carloartica@movistar.com.pe,935180453,968214396
17055408,41302788,Artieda,Ascoy,Wilfredo,M,Av. Republica de Panama 6194,Miraflores,wilfrartieda@movistar.com.pe,934233423,916231854
15335021,41302801,Artola,Ascue,Alberto,M,Av. Larco 690,Miraflores,alberartola@movistar.com.pe,901179114,979645834
6564479,41302814,Artunduaga,AscuÒa,Paz,F,Ovalo Gutierrez - Psj. Dammert 105,Miraflores,pazartunduaga@alicorp.com.pe,949493298,997111197
5263362,41302827,Arua,Ascurra,Ana MarÌa,F,Av. Comandante Espinar 809 - 815,Miraflores,anaarua@alicorp.com.pe,923196549,915881364
5177299,41302840,Aruhuanca,Asencio,Antonio,M,Av. Comandante Espinar 677,Miraflores,antonaruhuanca@movistar.com.pe,971503156,965053180
4524606,41302853,Aruquipa,Asencios,Armando,M,Av. El Ejercito 705 - 715 Urb. Santa Cru,Miraflores,armanaruquipa@movistar.com.pe,918223773,912088191
4716090,41302866,Arvildo,Asenjo,Manuel,M,Av. Benavides 1191,Miraflores,manuearvildo@movistar.com.pe,927872518,955429172
15108055,41302879,Arvorco,Ashtu,Baldomero,M,,Miraflores,baldoarvorco@movistar.com.pe,941361342,940845862
5182126,41302892,Arzani,Asian,Javier,M,Av. Ricardo Palma 342,Miraflores,javiearzani@movistar.com.pe,982062733,972359024
14982832,41302905,Arzapalo,Barriente,Feliciano,M,Av. Angamos Oeste 291,Miraflores,felicarzapalo@movistar.com.pe,912345631,926091014
5276905,41302918,Arzola,Asin,Carmen Rosa,F,Av. Ricardo Palma 278,Miraflores,carmenarzola@alicorp.com.pe,920464558,907966715
7250243,41302931,Arzubiaga,Asipali,Holmer,M,Av. Jose Pardo 102  cruce con Av. Oscar R. Benavides  Ovalo de Miraflores.,Miraflores,holmearzubiaga@movistar.com.pe,923184710,941474909
7074080,41302944,Asada,Asmad,Gustavo,M,Av.Jose Pardo 446,Miraflores,gustaasada@movistar.com.pe,909195012,997500565
6505652,41302957,Asalde,Asmat,Raul,M,Pardo 413,Miraflores,raulasalde@movistar.com.pe,950616491,949344500
4809748,41302970,N˙Òez,Asnaran,Milton,M,28 de Julio 1324,Miraflores,miltonunez@movistar.com.pe,994994740,910101180
6481507,41302983,Asayag,Aso,Vicente,M,Luis Arias Schereiber 215,Miraflores,vicenasayag@movistar.com.pe,900740238,985820779
19472489,41302996,Asca,Aspajo,Jorge,M,Republica de Panama 6261,Miraflores,jorgeasca@movistar.com.pe,996192538,973279283
4966871,41303009,Ascarruz,Asparrin,Miguel,M,Avenida Rep˙blica de Panam· 6355,Miraflores,migueascarruz@movistar.com.pe,995157453,977662771
15468284,41303022,Ascencio,Barroso,Wildo,M,Av. Alfredo Benavides 1710,Miraflores,wildoascencio@movistar.com.pe,951357371,959593472
4868645,41303035,Ascenio,AspÌllaga,Felix,M,Av. Pardo 269,Miraflores,felixascenio@movistar.com.pe,990123770,928285239
14602328,41303048,Ascon,Asque,MarÌa Elena,F,Av Larco 1068,Miraflores,mariaascon@alicorp.com.pe,903246903,923426213
15128464,41303061,Ascona,Asqui,Erik,M,Av. Larco 1199,Miraflores,erikascona@movistar.com.pe,942316171,900733496
14931801,41303074,Ascornao,Asseo,MarÌa Del Carmen,F,Av. Benavides 1085,Miraflores,mariaascornao@alicorp.com.pe,945585389,910184529
6436493,41303087,Ascoy,Astaiza,Sue,F,Av. Arequipa 4651,Miraflores,sueascoy@alicorp.com.pe,956346495,939477740
6911394,41303100,Ascue,Aste,Daniel,M,Av. Larco 642,Miraflores,danieascue@movistar.com.pe,970023330,993748095
10581784,41303113,AscuÒa,Astemio,Ena,F,Av. Larco 663,Miraflores,enaascuna@alicorp.com.pe,919114650,922694569
24461214,41303126,Ascurra,Astete,Felipe,M,Av. Larco 519,Miraflores,felipascurra@movistar.com.pe,986787724,933705498
5119027,41303139,Asencio,Asto,Rosa MarÌa,F,Schell 341,Miraflores,rosaasencio@alicorp.com.pe,932528906,941675044
4789650,41303152,Asencios,Astocaza,Alfredo,M,Ricardo Palma 240 - 246,Miraflores,alfreasencios@movistar.com.pe,957065382,999438483
4856380,41303165,Asenjo,Astochado,Cirilo,M,Av Benavides 1241,Miraflores,cirilasenjo@movistar.com.pe,998454867,905599056
7467403,41303178,Ashtu,Astocondor,MarÌa Del Pilar,F,Av. Jose Pardo 175,Miraflores,mariaashtu@alicorp.com.pe,929680511,946215422
5066881,41303191,Asian,Astonitas,Clementina,F,Av. Republica de Panama,Miraflores,clementinaasian@alicorp.com.pe,988080391,980687897
5375421,41303204,Asillo,Astoquillca,Miguel,M,Av. Paseo de la Republica,Miraflores,migueasillo@movistar.com.pe,950218253,948935521
7664796,41303217,Asin,Astoray,Freddy,M,Av. 28 de Julio 884,Miraflores,freddasin@movistar.com.pe,988173629,990413427
6614614,41303230,MartÌnez,Astorga,Alberto,M,Larco 716,Miraflores,albermartinez@movistar.com.pe,975319969,976229098
6672197,41303243,Asmad,Astovilca,Antonio,M,Av. del Ejercito 789,Miraflores,antonasmad@movistar.com.pe,910722377,932243853
4914370,41303256,Asmat,Astuchado,Eloy,M,Av. 28 de Julio160,Miraflores,eloyasmat@movistar.com.pe,925662617,937726588
5204726,41303269,Asnaran,Astucuri,Gustavo,M,Av. Santa Cruz 381,Miraflores,gustaasnaran@movistar.com.pe,942873699,921022496
7126656,41303282,Aso,Astudillo,Emperatriz,M,Av. Benavides 487,Miraflores,emperatrizaso@alicorp.com.pe,944317394,929272725
8204073,41303295,Aspajo,Astuhuaman,Manuel,M,Av. Ricardo Palma cdra. 4 y calle Alfonso Ugarte,Miraflores,manueaspajo@movistar.com.pe,925770320,947992916
8205906,41303308,Asparrin,Astupillo,Edgardo,M,Av. Petit Thouars 5444,Miraflores,edgarasparrin@movistar.com.pe,924292863,958547635
5109361,41303321,Aspergueta,Astuquipan,Manuel,M,,Miraflores,manueaspergueta@movistar.com.pe,961532519,953418944
5415046,41303334,AspÌllaga,Astuvilca,Antonio,M,Grifo Repsol,Miraflores,antonaspillaga@movistar.com.pe,910460366,956187120
6192502,41303347,Asque,AsunciÛn,Andres,M,Compu Palace,Miraflores,andreasque@movistar.com.pe,941588226,981233302
9625194,41303360,Asqui,Asurza,Angel,M,Compu Palace,Miraflores,angelasqui@movistar.com.pe,984591940,966248041
24412815,41303373,Asseo,Atac,PÌa,F,Compu Palace,Miraflores,piaasseo@alicorp.com.pe,991498809,912946622
5319948,41303386,Astaiza,Atachagua,Fernando,M,Av. Paseo de la Republica 4870,Miraflores,fernaastaiza@movistar.com.pe,944613240,940519120
5342675,41303399,Taboada,Atachao,Patricia,F,,Miraflores,ptaboada@movistar.com.pe,973542356,925994844
25299122,41303412,Astemio,Ataco,JosÈ Luis,M,,Miraflores,joseastemio@alicorp.com.pe,963650310,900172552
5003199,41303425,Astete,Atagua,Alex,M,,Miraflores,alexastete@movistar.com.pe,936527331,916765496
27950627,41303438,Asto,Atahuachi,Juan Carlos,M,,Miraflores,juanasto@alicorp.com.pe,978380978,912271103
7699850,41303451,Astocaza,Atahualpa,Jaime,M,,Miraflores,jaimeastocaza@movistar.com.pe,968732649,922882644
5034253,41303464,Astochado,Atahuaman,Alcibiades,M,,Miraflores,alcibastochado@movistar.com.pe,996016959,925857763
14881410,41303477,Astocondor,Atalaya,Lizandro,M,,Miraflores,lizanastocondor@movistar.com.pe,961457026,947622553
19346333,41303490,Astonitas,Atamari,Enrique,M,,Miraflores,enriqastonitas@movistar.com.pe,998827253,929175431
10373027,41303503,Astoquillca,Atanacio,Miguel,M,,Miraflores,migueastoquillca@movistar.com.pe,956686402,966242833
25253918,41303516,Astoray,Atanasio,Cesar,M,,Miraflores,cesarastoray@movistar.com.pe,980402633,938550543
6471013,41303529,Astorga,Atao,Augusto,M,,Miraflores,augusastorga@movistar.com.pe,914621552,959729582
5488352,41303542,Astovilca,Atapoma,Luis Alberto,M,,Miraflores,luisastovilca@alicorp.com.pe,915973067,914053115
6161444,41303555,Astuchado,Atarama,Raul,M,,Miraflores,raulastuchado@movistar.com.pe,904398130,956444649
19323331,41303568,Astucuri,Atasi,Enrique,M,,Miraflores,enriqastucuri@movistar.com.pe,959188893,916242585
19180657,41303581,Astudillo,Atau,Elizabeth,F,,Miraflores,elizaastudillo@movistar.com.pe,908426824,987933757
4735725,41303594,Astuhuaman,Atauchi,Avilio,M,,Miraflores,aviliastuhuaman@movistar.com.pe,983580232,904087148
4696521,41303607,Astupillo,Ataucure,Henry,M,,Miraflores,henryastupillo@movistar.com.pe,918077135,903487293
5195684,41303620,Astuquipan,Ataucuri,Rafael,M,,Miraflores,rafaeastuquipan@movistar.com.pe,977423813,963772757
5304868,41303633,Astuvilca,Ataucusi,Augusto,M,,Miraflores,augusastuvilca@movistar.com.pe,945483958,986201635
15470323,41303646,AsunciÛn,Atauje,Jorge Luis,M,,Miraflores,jorgeasuncion@alicorp.com.pe,938044177,983169081
21585581,41303659,Asurza,Ataulluco,Miguel Angel,M,,Miraflores,migueasurza@alicorp.com.pe,932993422,927482688
4703785,41303672,Atac,Ataurima,Rufino,M,,Miraflores,rufinatac@movistar.com.pe,929558727,993631292
5118363,41303685,Atachagua,Ayamamani,Gregorio,M,,Miraflores,gregoatachagua@movistar.com.pe,952112445,971792570
4624670,41303698,Atachao,Atausinchi,Hildebrando,M,,Miraflores,hildebrandoatachao@alicorp.com.pe,965868909,918380733
21045022,41303711,Ataco,Atayupanqui,Victor,M,,Miraflores,victoataco@movistar.com.pe,950929948,942737043
8068660,41303724,Atagua,Atencia,Enrique,M,,Miraflores,enriqatagua@movistar.com.pe,919667887,905457559
5911348,41303737,Atahuachi,Atencio,Julio,M,,Miraflores,julioatahuachi@movistar.com.pe,931745440,901785913
5120625,41303750,Atahualpa,Aybar,William,M,,Miraflores,williatahualpa@movistar.com.pe,983231509,975460968
5098259,41303763,Atahuaman,Atilano,Alberto,M,,Miraflores,alberatahuaman@movistar.com.pe,944405115,906396187
4702545,41303776,Atalaya,Atiquipa,Julio CÈsar,M,,Miraflores,julioatalaya@alicorp.com.pe,907507208,999167322
5173562,41303789,Atamari,Atkins,Wilfredo,M,,Miraflores,wilfratamari@movistar.com.pe,947619768,996592306
6196894,41303802,Atanacio,Ato,Marco Antonio,M,,Miraflores,marcoatanacio@alicorp.com.pe,961785532,999831510
6022443,41303815,Atanasio,Atoccsa,Carlos Alberto,M,,Miraflores,carloatanasio@alicorp.com.pe,979363600,948558536
15569456,41303828,Atao,Atoccza,Celso,M,,Miraflores,celsoatao@movistar.com.pe,916426677,922733070
5261019,41303841,Atapoma,Atoche,MarÌa Isabel,F,,Miraflores,mariaatapoma@alicorp.com.pe,900139410,992896956
19015871,41303854,Atarama,Aylas,MarÌa Luisa,F,,Miraflores,mariaatarama@alicorp.com.pe,933384762,917664473
19219308,41303867,Atasi,Ayllon,Salvador,M,,Miraflores,salvaatasi@movistar.com.pe,908430560,911281749
7740236,41303880,Atau,Atusparia,Eva,F,,Miraflores,evaatau@alicorp.com.pe,987684828,997034161
4798405,41303893,Atauchi,Aubert,Fernando,M,,Pachacamac,fernaatauchi@movistar.com.pe,964179872,951741325
5004008,41303906,Ataucure,Aucahuasi,Conrado,M,,Pachacamac,conraataucure@movistar.com.pe,941243082,936263214
15548752,41303919,Ataucuri,Aucallanchi,Juan,M,,Pachacamac,juanataucuri@movistar.com.pe,943795302,997347163
6382381,41303932,Ataucusi,AucapiÒa,Alberto,M,,Pucusana,alberataucusi@movistar.com.pe,984699676,918477016
16618877,41303945,Atauje,Aucasime,Fernando,M,Av. Bolivar 830-870,Pueblo Libre,fernaatauje@movistar.com.pe,928084176,992049353
8262629,41303958,Ataulluco,Aucca,Alejandrino,M,Av. Bolivar 800,Pueblo Libre,alejandrinoataulluco@alicorp.com.pe,943905419,986827432
